Date,Short Name,Bid,Offer,Last,Close,High,Low,Open,Chg. Today,Vol. Today,Num. Trades
2021-02-01,OSH,9.7,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-02-02,OSH,9.7,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-02-03,OSH,9.7,0,9.52,9.52,9.52,9.52,0,0,0,0
2021-02-04,OSH,9.7,0,9.71,9.71,9.71,9.71,0,0.19,1180,7
2021-02-05,OSH,9.7,0,9.71,9.71,9.71,9.71,0,0,0,0
2021-02-08,OSH,9.7,0,9.71,9.71,9.71,9.71,0,0,0,0
2021-02-09,OSH,9.7,0,9.71,9.71,9.71,9.71,0,0,0,0
2021-02-10,OSH,10,0,9.71,9.71,9.71,9.71,0,0,0,0
2021-02-11,OSH,10.01,0,10,10,10,10,0,0.29,520,2
2021-02-12,OSH,10.01,0,10,10,10,10,10,0,0,0
2021-02-15,OSH,10.01,0,10,10,10,10,10,0,0,0
2021-02-16,OSH,10.01,0,10,10,10,10,10,0,0,0
2021-02-17,OSH,10.01,0,10,10,10,10,10,0,0,0
2021-02-18,OSH,10.01,0,10.02,10.02,10.02,10.02,10,0.02,2262,3
2021-02-19,OSH,10.01,0,10.02,10.02,10.02,10.02,10.02,0,0,0
2021-02-22,OSH,10.01,0,10.02,10.02,10.02,10.02,10.02,0,0,0
2021-02-23,OSH,10,0,10.01,10.01,10.01,10.01,10.02,-0.01,768,1
2021-02-24,OSH,10.01,0,10.01,10.01,10.01,10.01,10.01,0,0,0
2021-02-25,OSH,10.01,0,10.01,10.01,10.01,10.01,10.01,0,0,0
2021-02-26,OSH,10.01,0,10.01,10.01,10.01,10.01,10.01,0,0,0
2021-03-01,OSH,10.01,0,10.01,10.01,10.01,10.01,10.01,0,0,0
2021-03-02,OSH,10.01,0,10.01,10.01,10.01,10.01,10.01,0,0,0
2021-03-03,OSH,10.02,0,10.02,10.02,10.02,7,10.01,0.01,1076,2
2021-03-04,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-05,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
2021-03-08,OSH,10.02,0,10.02,10.02,10.02,7,10.02,0,0,0
